סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
18,9724,אילת,2600,22,2,0,409,120,0,120,11,1,2,1,0,0,0,3,0,0,0,0,0,0,0,5,8,51,3,0,0,0,33,0,0,0,0,0,0,0,0,2
18,9753,אילת,2600,52,8,0,555,174,1,173,5,2,0,0,0,0,0,5,0,1,0,0,0,0,0,4,35,63,3,1,0,0,49,0,0,0,0,0,0,0,0,5
18,9766,אילת,2600,70,18,0,709,393,1,392,23,3,0,0,0,0,0,15,0,1,0,0,0,0,0,4,20,182,4,0,0,0,114,0,0,0,0,0,0,0,0,26
6,2669,אעבלין,529,12.2,9,0,402,296,0,296,0,1,282,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0
17,8620,אשדוד,70,4,21,0,451,288,1,287,10,1,0,1,0,0,0,10,0,5,1,0,0,0,0,3,63,99,4,0,0,1,49,2,2,0,0,0,0,0,0,36
17,8628,אשדוד,70,12,49,0,634,232,0,232,7,5,0,0,0,0,0,1,0,0,0,0,0,1,0,2,58,93,1,1,0,0,31,0,0,0,0,1,0,0,0,31
17,8631,אשדוד,70,15,71,0,502,273,2,271,8,7,0,0,0,0,1,7,0,2,0,0,0,0,0,5,45,117,2,0,0,0,40,0,0,0,0,0,0,0,0,37
17,8632,אשדוד,70,16,24,0,555,301,5,296,3,85,0,0,0,0,0,8,0,2,1,0,0,0,0,6,14,85,0,0,0,0,27,0,4,0,0,1,0,0,0,60
17,8643,אשדוד,70,27,84,0,622,371,2,369,12,3,0,0,0,0,2,6,0,1,0,1,0,10,0,0,76,131,2,0,0,0,60,0,0,0,0,2,0,0,0,63
17,8699,אשדוד,70,81,22,0,651,417,4,413,13,6,1,0,0,0,3,17,0,0,0,0,0,0,0,6,66,158,2,0,0,0,94,0,1,0,0,0,0,0,0,46
17,8737,אשדוד,70,119,38,0,539,358,1,357,14,4,0,0,0,0,0,20,0,0,0,0,0,0,0,4,59,146,5,1,0,0,77,0,0,0,0,0,0,0,0,27
17,8749,אשדוד,70,131,29,0,631,395,2,393,14,1,1,1,0,0,0,10,0,0,0,0,0,0,0,5,170,108,4,1,0,0,65,0,0,0,0,0,0,0,0,13
17,8848,אשדוד,70,232,56,0,507,298,1,297,8,5,0,0,0,0,0,6,0,0,0,0,0,0,0,2,55,143,0,0,0,0,41,0,0,0,0,0,0,0,0,37
17,8874,אשדוד,70,261,73,0,572,393,1,392,13,3,0,0,0,0,4,16,0,0,0,0,0,0,0,8,75,149,1,0,0,0,93,0,0,0,0,0,0,1,0,29
17,8884,אשדוד,70,277,87,0,747,552,2,550,48,4,0,0,0,0,2,32,0,0,0,0,0,0,0,9,26,248,3,0,0,0,119,1,0,0,0,0,0,0,0,58
17,8887,אשדוד,70,280,58,0,515,341,0,341,11,3,0,0,0,0,0,16,0,0,0,0,0,0,0,1,94,111,2,1,0,0,72,0,0,0,0,1,0,0,0,29
17,8900,אשדוד,70,293,10,0,538,257,0,257,7,0,0,0,0,0,3,15,0,0,0,0,0,0,0,2,7,127,5,3,0,0,48,0,0,0,0,0,0,0,0,40
4,1370,אשדות יעקב  (מאוחד),188,1,1,0,516,345,1,344,84,0,0,0,1,0,2,9,0,0,0,0,0,0,0,7,17,49,26,0,0,0,146,0,0,0,0,0,0,0,0,3
17,8435,אשקלון,7100,1,46,0,590,272,3,269,7,2,0,0,0,0,0,12,0,0,0,0,0,0,0,7,101,93,1,0,0,0,28,0,1,0,0,0,0,1,1,15
17,8437,אשקלון,7100,3,92,0,657,411,1,410,11,6,0,1,0,0,1,10,1,0,0,0,0,0,0,12,51,152,2,0,0,0,73,0,1,0,0,0,0,0,1,88
17,8444,אשקלון,7100,10,22,0,525,304,2,302,1,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,127,95,4,0,1,0,34,0,1,0,0,0,0,0,0,27
17,8451,אשקלון,7100,17,22,0,488,282,0,282,3,5,0,0,0,0,0,7,0,1,0,0,0,0,0,3,121,97,1,0,0,0,33,0,0,0,0,0,0,0,0,11
17,8459,אשקלון,7100,25,21,0,613,381,2,379,12,14,1,0,0,0,1,18,0,0,0,0,0,0,0,10,17,202,1,0,0,0,23,0,0,0,0,0,0,0,1,79
17,8466,אשקלון,7100,32,2,0,500,257,7,250,4,7,3,0,0,0,0,11,0,0,0,0,0,0,0,6,62,68,3,0,0,0,36,1,1,0,0,0,0,0,0,48
17,8480,אשקלון,7100,46,34,0,757,477,1,476,19,8,0,0,0,0,0,28,0,0,0,0,0,0,0,25,58,213,1,0,0,0,65,0,1,0,0,0,0,0,0,58
17,8483,אשקלון,7100,49,32,0,788,316,1,315,12,3,4,0,0,0,2,14,0,0,1,0,0,0,1,5,78,135,3,0,0,0,48,1,0,0,0,1,0,0,0,7
17,8487,אשקלון,7100,53,37,0,663,274,3,271,10,2,0,0,0,0,0,15,0,1,0,0,0,0,0,4,37,115,1,1,0,0,64,0,1,0,0,0,0,0,0,20
17,8491,אשקלון,7100,57,44,0,686,452,0,452,28,2,0,0,0,0,1,26,0,0,0,0,0,0,0,11,42,171,8,0,0,0,138,0,0,0,0,1,0,0,0,24
17,8497,אשקלון,7100,63,16,0,618,371,1,370,4,19,0,0,0,0,0,12,0,0,0,0,0,0,0,18,53,165,0,0,0,0,53,0,2,0,0,0,0,0,1,43
17,8540,אשקלון,7100,108,76,0,677,471,0,471,19,3,0,0,0,0,2,35,1,0,0,0,0,0,0,12,74,211,2,0,0,0,77,0,0,0,0,0,0,0,0,35
17,8544,אשקלון,7100,112,1,0,712,367,4,363,5,4,0,0,0,1,0,7,0,1,0,0,0,0,0,6,107,146,0,0,0,0,39,1,3,0,0,0,0,0,0,43
17,8554,אשקלון,7100,123,32,0,627,412,0,412,19,9,0,0,0,0,0,40,0,0,0,0,0,0,0,5,16,201,2,0,0,0,93,0,0,0,0,0,0,0,0,27
17,8567,אשקלון,7100,137,87,0,573,402,0,402,21,4,0,0,1,0,2,21,0,0,0,0,0,0,0,6,58,150,9,0,0,0,112,0,0,0,0,0,0,0,0,18
17,8569,אשקלון,7100,139,22,0,452,294,1,293,8,3,0,0,0,0,0,5,0,0,0,0,0,0,0,5,116,106,1,0,0,0,36,0,0,0,0,0,0,0,1,12
17,8572,אשקלון,7100,142,13,0,611,426,0,426,15,7,0,0,0,0,1,25,0,0,0,0,0,0,0,18,34,190,1,0,0,0,100,0,0,0,0,0,0,0,0,35
17,8595,אשקלון,7100,162,22,0,702,510,4,506,21,4,0,0,0,0,0,21,1,0,0,0,0,0,0,13,102,208,3,2,0,0,92,0,0,0,0,1,0,0,1,37
17,8602,אשקלון,7100,169,80,0,697,527,5,522,16,4,0,0,0,0,1,25,0,0,0,0,0,0,0,8,53,255,4,0,0,0,117,0,0,0,1,0,0,0,0,38
18,9487,באר שבע,9000,7.2,41,0,685,313,5,308,12,7,1,1,0,0,0,9,0,0,0,0,0,0,0,5,60,123,5,0,0,0,41,0,0,0,0,0,0,0,0,44
18,9515,באר שבע,9000,58.4,22,0,593,343,5,338,10,7,6,0,0,0,0,10,0,1,0,0,0,0,0,7,29,161,7,0,0,0,61,0,1,0,0,0,0,0,0,38
18,9587,באר שבע,9000,94,19,0,569,290,4,286,17,0,2,1,0,0,0,8,0,0,0,0,0,0,0,4,97,97,5,0,0,0,44,0,0,0,0,1,0,0,0,10
18,9607,באר שבע,9000,137,58,0,316,161,3,158,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5,57,67,0,0,0,0,19,0,0,0,0,0,1,0,0,5
3,1119,ביריה,368,1,1,0,592,434,0,434,17,13,0,0,0,0,0,23,0,1,0,0,0,0,0,31,11,238,3,0,0,0,38,0,0,0,0,0,0,1,0,58
2,747,בית נקופה,672,1,1,0,474,368,0,368,27,2,1,0,0,0,18,15,0,0,0,0,0,0,0,5,16,91,42,1,0,0,132,0,0,0,0,0,0,0,0,18
2,858,בית שמש,2610,25,11,0,551,368,4,364,0,253,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,101
2,991,ביתר עילית,3780,17.2,4,0,522,440,2,438,0,255,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,165
15,7201,בני ברק,6100,1.1,13,0,504,292,2,290,19,34,0,0,0,0,0,10,0,0,0,0,0,0,0,14,16,73,6,0,0,0,38,0,0,0,0,0,0,0,2,78
15,7243,בני ברק,6100,42,40,0,643,465,9,456,5,211,0,0,0,0,0,18,0,0,0,0,0,0,0,18,7,25,2,0,0,0,14,0,0,0,0,0,0,0,0,156
15,7250,בני ברק,6100,49,23,0,546,432,1,431,1,290,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,124
15,7297,בני ברק,6100,98,87,0,678,546,6,540,1,431,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,91
15,7298,בני ברק,6100,99,21,0,559,403,6,397,0,342,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,48
16,8126,בת ים,6200,10,16,0,694,293,4,289,10,7,0,0,0,0,0,7,0,1,0,0,0,3,0,0,76,86,2,0,0,0,71,0,0,0,0,1,0,0,0,25
16,8141,בת ים,6200,27,5,0,575,216,5,211,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,1,61,64,7,0,0,0,35,0,0,0,0,0,0,0,0,29
16,8143,בת ים,6200,28.2,18,0,669,269,3,266,13,1,1,1,0,0,0,5,1,0,0,0,0,0,0,3,89,74,7,1,0,0,58,0,1,0,0,0,0,0,0,11
16,8162,בת ים,6200,40,32,0,615,290,0,290,18,2,0,0,0,0,0,7,0,0,0,0,0,0,0,9,46,115,6,1,0,0,64,0,0,0,0,0,0,0,0,22
16,8169,בת ים,6200,54,49,0,728,385,2,383,24,10,0,1,0,0,0,6,0,0,0,0,0,0,0,11,56,150,7,0,0,0,104,0,0,0,0,0,0,0,2,12
16,8194,בת ים,6200,91,14,0,559,257,2,255,22,1,1,0,0,0,0,8,0,0,0,0,0,8,0,0,58,72,2,0,0,0,65,0,0,0,0,0,0,0,1,17
16,8201,בת ים,6200,105.4,22,0,632,342,0,342,34,5,0,0,0,0,0,17,0,0,0,0,0,0,0,8,41,133,6,0,0,0,70,0,0,0,0,0,0,0,0,28
16,8260,בת ים,6200,109.6,13,0,638,324,3,321,9,5,0,0,0,0,0,12,0,0,0,0,0,0,0,6,23,167,7,0,0,0,72,0,0,0,0,1,0,0,0,19
16,8262,בת ים,6200,109.8,13,0,631,325,0,325,16,2,1,1,0,0,0,14,0,0,0,0,0,0,0,7,38,141,3,0,0,0,78,0,0,0,0,0,0,0,0,24
16,8223,בת ים,6200,184,21,0,732,324,5,319,14,2,0,0,0,0,0,13,0,2,0,0,0,0,0,4,61,121,5,0,0,0,83,0,0,0,0,0,0,1,0,13
11,5186,גבעת שמואל,681,6,1,0,575,366,3,363,9,11,2,0,0,0,0,73,0,0,0,0,0,0,0,15,24,121,4,0,0,0,55,0,0,0,0,0,0,0,0,49
12,5642,גזר,370,1,1,0,385,205,1,204,25,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,6,13,47,0,0,0,106,0,0,0,0,0,0,0,0,0
19,10192,גן חיים,239,1,1,0,542,433,0,433,48,1,3,0,0,0,7,9,0,0,0,0,0,0,0,1,17,37,46,0,0,0,263,0,0,0,0,0,0,0,1,0
13,6385,גן יבנה,166,10,7,0,736,558,0,558,37,3,1,0,1,0,0,25,0,1,0,0,0,8,0,0,52,210,5,0,0,0,189,1,0,0,0,0,0,0,0,25
4,1372,גשר,305,1,1,0,416,250,2,248,73,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,6,22,25,0,0,0,115,0,0,0,0,0,0,0,0,0
18,9186,דימונה,2200,28,5,0,524,301,2,299,10,9,0,0,0,0,0,7,0,1,0,0,0,0,0,6,29,163,2,0,0,0,30,1,0,0,0,0,0,0,0,41
5,1586,חבר,1110,1,1,0,345,250,0,250,15,2,0,0,0,0,1,7,0,0,0,0,0,0,0,6,20,131,4,0,0,0,51,0,0,0,0,0,0,0,0,13
9,3911,חדרה,6500,14,8,0,478,297,1,296,11,1,0,0,0,0,0,10,0,0,0,0,0,0,0,5,23,113,3,0,0,0,103,0,0,0,0,0,0,0,1,26
9,3917,חדרה,6500,20,8,0,524,247,4,243,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,3,25,76,3,0,0,0,78,0,3,0,0,3,0,0,1,38
9,3946,חדרה,6500,49,6,0,651,380,4,376,20,7,2,0,0,0,1,10,0,0,0,0,0,0,0,9,50,146,4,0,0,0,112,0,0,0,1,1,0,0,0,13
16,8016,חולון,6600,18,29,0,736,407,1,406,18,14,0,0,0,0,0,16,0,0,0,0,0,0,1,8,31,149,8,0,0,0,88,0,0,0,0,0,0,0,1,72
16,8027,חולון,6600,31,35,0,372,240,2,238,13,2,0,0,0,0,0,15,0,0,0,0,0,0,0,1,26,97,8,0,0,0,58,0,0,0,0,0,0,0,0,18
16,7871,חולון,6600,57,12,0,667,342,1,341,12,2,1,0,0,0,0,9,0,0,0,0,0,0,0,4,39,144,14,0,0,0,96,0,0,0,1,0,0,1,0,18
16,7886,חולון,6600,75,14,0,602,383,1,382,12,7,0,0,0,0,0,9,0,1,0,0,0,0,0,7,28,163,2,0,0,0,43,0,4,0,0,0,0,0,2,104
16,7891,חולון,6600,80,20,0,673,387,2,385,14,7,0,0,0,0,0,5,0,0,0,0,0,0,1,7,31,147,2,0,0,0,61,1,3,0,0,0,2,0,1,103
16,7921,חולון,6600,119,59,0,638,290,2,288,9,2,0,0,0,0,0,3,0,0,0,0,0,0,0,4,81,82,0,1,0,0,75,0,2,0,0,0,1,0,1,27
16,7934,חולון,6600,132,38,0,548,407,0,407,27,5,0,0,0,0,0,22,0,0,0,0,0,0,0,5,26,141,7,0,0,0,144,0,0,0,0,0,0,0,0,30
16,7993,חולון,6600,254.3,79,0,529,426,0,426,21,5,0,0,0,0,0,13,0,0,0,0,0,0,0,3,26,183,11,0,0,0,131,0,0,0,1,0,0,0,0,32
4,1400,חוקוק,374,1,1,0,457,307,0,307,89,0,3,0,0,0,1,8,0,0,0,0,1,0,0,4,9,15,61,0,0,0,115,0,0,1,0,0,0,0,0,0
7,3220,חיפה,4000,15,19,0,663,394,3,391,7,44,0,0,0,0,0,32,0,0,0,0,0,0,0,24,14,97,1,0,2,0,44,0,0,0,0,0,0,0,2,124
7,2899,חיפה,4000,57.1,199,0,424,138,2,136,4,2,72,0,0,0,0,0,0,1,0,0,0,0,0,1,12,23,8,0,1,0,7,0,1,0,0,0,0,0,0,4
7,3083,חיפה,4000,186,42,0,502,304,2,302,22,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,28,68,12,0,0,0,156,0,0,0,0,0,0,0,0,4
7,3137,חיפה,4000,189,95,0,754,486,2,484,35,1,2,0,0,0,0,20,0,0,0,0,0,0,0,0,25,91,61,0,0,0,249,0,0,0,0,0,0,0,0,0
7,3064,חיפה,4000,216,102,0,490,308,1,307,20,1,9,0,0,0,0,2,0,0,0,0,0,0,0,0,16,43,44,0,0,0,171,1,0,0,0,0,0,0,0,0
7,2992,חיפה,4000,226,15,0,753,496,2,494,22,13,65,0,0,0,0,5,0,0,0,0,0,0,0,5,39,115,31,0,0,0,194,0,0,0,0,0,0,0,0,5
7,2884,חיפה,4000,306,189,0,513,147,0,147,2,2,36,0,0,0,0,1,0,0,0,0,0,0,1,1,30,37,8,1,0,0,24,0,0,0,0,0,0,0,0,4
7,3130,חיפה,4000,363,9,0,546,381,0,381,16,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,25,88,15,0,0,0,229,0,0,0,0,0,0,0,0,2
7,3202,חיפה,4000,378,11,0,708,384,2,382,15,14,0,0,0,0,0,69,0,0,0,0,0,0,0,9,58,97,14,0,0,0,96,0,1,0,0,0,0,0,2,7
7,3204,חיפה,4000,389,219,0,515,257,3,254,5,4,2,0,0,0,0,8,0,1,0,0,0,0,0,1,51,110,3,0,0,0,51,0,0,0,0,0,0,0,0,18
7,3213,חיפה,4000,422,11,0,624,358,2,356,18,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,86,125,6,0,0,0,97,0,0,0,0,0,1,1,0,7
17,9085,חלץ,820,1,1,0,353,245,1,244,16,2,0,1,0,0,17,18,0,0,0,0,0,0,0,7,4,133,2,0,0,0,16,0,0,0,0,0,0,0,0,28
3,1198,חצור הגלילית,2034,9,10,0,517,359,0,359,6,20,0,0,0,2,0,9,0,0,0,0,0,0,0,12,8,213,0,0,0,0,10,0,0,2,0,0,0,0,0,77
4,1308,טבריה,6700,2,14,0,591,348,4,344,13,10,1,0,0,0,1,18,0,0,0,0,0,0,0,17,14,161,2,0,0,0,36,0,0,0,0,0,0,0,4,67
4,1313,טבריה,6700,7,30,0,682,469,3,466,10,58,1,0,0,0,0,7,0,0,0,0,0,0,0,9,4,133,1,0,0,0,37,0,0,0,0,0,0,0,7,199
4,1318,טבריה,6700,12,37,0,487,173,0,173,5,9,1,0,0,0,0,6,0,0,0,0,0,0,0,9,12,97,0,0,0,0,18,0,0,0,0,0,0,0,5,11
4,1320,טבריה,6700,14,40,0,635,397,3,394,11,26,0,1,0,0,0,22,0,0,0,0,0,0,0,13,17,132,0,0,0,0,64,0,0,0,0,0,0,0,7,101
4,1332,טבריה,6700,24,39,0,492,229,1,228,7,2,1,0,0,0,0,3,0,0,0,0,0,0,0,1,45,99,2,0,0,0,28,1,0,0,0,0,0,0,6,33
4,1333,טבריה,6700,25,28,0,500,308,0,308,14,6,1,0,0,0,0,16,0,0,1,0,0,0,0,11,26,167,0,0,0,0,42,0,0,0,0,0,0,0,12,12
4,1336,טבריה,6700,30,1,0,713,418,2,416,17,6,0,0,0,0,0,15,0,1,0,0,0,0,0,11,12,238,0,0,0,0,61,0,0,0,0,0,0,0,4,51
4,1355,טבריה,6700,48,8,0,571,370,1,369,12,14,0,0,0,0,0,9,0,0,0,0,0,0,0,10,11,200,0,0,0,0,10,0,0,0,0,0,0,0,8,95
8,3288,טירת כרמל,2100,25,4,0,773,551,2,549,40,1,0,0,1,0,0,17,1,0,0,0,0,0,0,7,21,299,8,0,0,0,109,0,0,0,0,0,0,0,0,45
13,6478,יבנה,2660,26.3,19,0,539,400,2,398,25,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,13,140,9,0,0,0,171,0,0,0,0,0,0,0,0,17
12,5654,יד רמב"ם,64,2,1,0,431,315,0,315,16,5,0,0,0,0,25,12,0,0,0,0,0,0,0,3,11,168,1,0,0,0,42,0,0,0,0,0,0,0,0,32
1,298,ירושלים,3000,45,16,0,756,401,3,398,0,286,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,12,2,0,0,0,0,0,0,0,0,0,0,0,1,87
1,352,ירושלים,3000,262,156,0,677,470,3,467,5,186,0,0,0,0,0,26,0,0,0,0,0,0,0,3,2,57,4,0,0,0,11,0,0,0,0,0,0,0,0,173
1,281,ירושלים,3000,275,11,0,515,302,1,301,22,3,0,0,0,0,0,30,0,0,2,0,0,0,0,10,16,58,52,0,0,0,102,0,0,0,0,0,0,0,0,6
1,451,ירושלים,3000,342,26,0,537,302,0,302,3,12,1,0,0,0,0,19,0,0,0,0,1,0,0,18,14,100,2,0,1,0,65,0,2,0,0,0,1,0,0,63
1,396,ירושלים,3000,376.4,96,0,567,339,0,339,17,7,9,0,0,0,1,58,0,0,0,0,0,0,0,14,10,111,18,1,0,0,66,0,0,0,0,0,0,0,0,27
1,509,ירושלים,3000,396,135,0,513,387,1,386,23,2,1,0,0,0,0,19,0,0,0,0,0,0,0,11,28,128,39,0,0,0,127,0,0,0,0,0,0,0,1,7
1,120,ירושלים,3000,521.1,41,0,542,240,0,240,15,25,12,0,0,0,0,15,0,0,0,0,0,0,0,7,13,63,20,0,0,0,51,0,0,0,0,0,0,0,0,19
1,121,ירושלים,3000,521.2,41,0,542,222,2,220,15,27,14,0,0,0,0,15,0,0,0,0,0,0,0,6,10,47,30,0,0,0,38,0,0,0,0,0,0,1,0,17
1,588,ירושלים,3000,643,45,0,543,307,2,305,18,3,4,0,0,0,2,38,0,0,0,0,1,0,0,19,24,99,15,0,0,0,55,0,0,0,1,0,0,0,1,25
1,188,ירושלים,3000,776.4,121,0,716,556,4,552,3,301,0,0,0,0,0,46,0,0,0,0,0,0,0,8,2,44,0,0,0,0,6,1,0,0,0,0,0,0,0,141
12,5665,כפר חב"ד,696,7,2,0,494,318,1,317,1,130,0,0,0,0,0,42,0,0,0,0,0,0,0,51,0,79,0,0,0,0,1,0,0,0,0,0,0,0,0,13
13,6510,כפר מרדכי,764,1,1,0,463,373,0,373,22,2,0,0,0,0,16,5,0,1,0,0,0,0,0,1,9,23,44,0,0,0,249,0,0,0,0,0,0,0,0,1
19,10249,כפר סבא,6900,34,8,0,453,315,0,315,24,1,1,0,0,0,0,15,0,1,0,0,0,0,0,4,12,71,18,0,0,0,148,0,0,0,0,0,0,0,1,19
19,10272,כפר סבא,6900,57,42,0,787,525,2,523,41,7,11,1,0,0,1,21,0,0,0,0,1,0,0,0,27,120,43,2,0,0,241,0,0,0,0,0,0,0,1,6
19,10309,כפר סבא,6900,100,103,0,630,342,10,332,12,0,0,0,1,0,0,5,0,0,0,1,0,0,0,1,134,87,8,0,0,0,78,0,0,0,1,3,0,1,0,0
19,10339,כפר סבא,6900,133,95,0,539,426,0,426,34,1,0,0,0,0,0,18,0,0,0,0,0,0,0,2,22,50,32,0,0,0,265,0,0,0,0,0,0,0,1,1
19,10344,כפר סבא,6900,951,97,0,568,442,0,442,31,1,0,0,0,0,1,15,0,0,0,0,0,0,0,4,27,101,36,2,0,0,219,0,0,0,0,0,0,0,0,5
6,2420,כרמיאל,1139,11,5,0,613,306,1,305,6,13,6,0,0,0,0,17,0,0,0,0,0,0,0,7,113,79,5,0,0,0,57,0,1,0,0,0,0,0,0,1
12,5400,לוד,7000,50,41,0,588,393,1,392,10,6,16,0,1,0,0,17,0,0,1,0,0,0,0,10,15,202,1,0,0,0,83,0,0,0,0,0,1,0,0,29
12,5410,לוד,7000,68,6,0,539,360,1,359,6,37,2,0,0,0,0,23,0,0,0,0,0,0,0,43,48,130,0,0,3,0,25,0,0,0,0,0,0,0,0,42
12,5416,לוד,7000,77,30,0,716,431,4,427,8,1,2,0,0,0,0,9,0,0,0,0,0,0,0,6,126,130,6,1,0,0,100,0,0,0,0,1,0,0,0,37
12,5428,לוד,7000,88,31,0,491,278,3,275,14,2,0,1,0,0,1,6,0,1,0,0,0,0,0,1,110,75,8,0,0,0,38,0,2,0,0,0,0,0,0,16
2,773,מבשרת ציון,1015,15,2,0,456,307,1,306,33,0,1,0,0,0,0,20,0,0,0,0,0,0,0,6,19,74,33,0,0,0,113,1,0,0,0,0,0,0,0,6
5,1862,מגדל העמק,874,3,3,0,396,247,0,247,12,4,0,0,0,0,0,8,0,0,0,0,0,0,0,3,17,124,1,0,0,0,24,0,0,0,0,0,0,0,0,54
5,1874,מגדל העמק,874,15,3,0,418,256,3,253,8,4,0,0,0,0,0,5,0,0,0,0,0,0,0,3,57,95,2,0,0,0,25,0,0,0,0,0,0,0,0,54
5,1593,מגן שאול,1155,1,1,0,384,308,0,308,13,1,0,1,0,0,2,16,0,1,0,0,0,0,0,8,11,164,6,0,0,0,75,1,0,0,0,0,0,0,0,9
12,5717,מודיעין עילית,3797,11,20,0,765,647,5,642,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,131
5,1594,מולדת,269,1,3,0,359,268,2,266,39,2,0,0,0,0,3,8,0,0,0,0,0,0,0,0,11,20,19,0,0,0,163,0,0,0,0,0,0,0,0,1
6,2477,מכמנים,1202,1,1,0,358,263,0,263,24,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,9,24,55,0,0,0,144,0,0,0,0,0,0,0,0,0
4,1415,מסד,1258,1,1,0,384,268,0,268,74,0,0,0,0,0,2,6,0,1,0,0,0,0,0,5,6,29,16,0,0,0,128,0,0,0,0,0,0,0,1,0
6,2190,נהריה,9100,90,18,0,551,339,0,339,13,3,0,0,0,0,0,12,0,0,0,0,0,0,0,8,54,163,1,0,0,0,50,0,0,0,0,1,0,0,0,34
5,1925,נוף הגליל,1061,2,24,0,685,323,2,321,9,10,107,0,0,0,0,8,0,0,1,1,0,0,1,3,26,69,10,0,0,0,39,0,0,0,0,1,2,0,0,34
5,1927,נוף הגליל,1061,4,15,0,577,291,8,283,3,3,12,2,0,0,0,0,1,0,0,1,0,0,0,5,92,119,4,2,0,0,22,1,0,0,0,0,1,0,1,14
5,1933,נוף הגליל,1061,13,15,0,650,326,2,324,16,5,47,0,0,0,0,13,0,0,0,0,0,3,0,0,69,114,3,2,0,0,39,0,0,0,0,0,0,0,0,13
5,1940,נוף הגליל,1061,18,18,0,546,209,4,205,4,1,13,0,0,0,0,8,0,0,0,0,0,0,0,8,58,88,3,0,0,0,20,0,0,0,0,0,0,0,0,2
5,1941,נוף הגליל,1061,19,14,0,558,369,3,366,11,4,33,0,0,0,0,18,0,0,0,0,0,0,0,19,49,123,3,0,0,0,95,0,0,0,0,0,0,0,0,11
5,1954,נוף הגליל,1061,32,1,0,641,300,2,298,7,7,10,0,0,0,0,3,0,0,0,0,0,0,0,4,139,92,1,0,0,0,22,0,0,0,0,0,0,0,0,13
11,5105,נחשונים,705,1,2,0,348,249,1,248,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,15,89,0,0,0,106,0,1,0,0,0,0,0,0,0
17,9126,ניצן ב',1419,3,3,0,305,222,0,222,4,1,0,0,0,0,3,49,0,0,0,0,0,0,0,54,0,84,1,0,0,0,9,1,0,0,0,0,0,0,0,16
5,1608,ניר יפה,165,1,1,0,408,298,0,298,31,0,0,1,0,0,3,9,0,0,0,1,0,0,0,4,8,116,3,0,0,0,107,0,0,0,0,0,0,0,0,15
13,6297,נס ציונה,7200,19,11,0,491,391,0,391,45,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,22,98,16,0,0,0,180,0,0,0,0,0,0,0,0,13
8,3334,נשר,2500,3,5,0,599,358,1,357,16,5,0,0,0,0,0,3,0,0,0,0,0,0,0,9,46,143,7,0,0,0,73,0,0,0,0,0,0,0,0,55
8,3335,נשר,2500,4,8,0,516,281,3,278,5,5,0,0,1,0,0,9,0,0,0,0,0,0,0,3,93,85,1,0,0,0,65,0,0,0,0,1,0,0,0,10
8,3344,נשר,2500,13,11,0,465,212,2,210,5,1,0,0,0,0,0,6,0,1,0,0,0,0,0,4,50,68,4,0,0,0,69,0,0,0,0,0,0,0,1,1
8,3364,נשר,2500,35,9,0,383,311,0,311,14,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,35,69,16,0,0,0,171,0,0,0,0,0,0,0,0,1
8,3365,נשר,2500,36,9,0,394,300,0,300,11,0,0,0,0,0,2,4,0,0,0,0,0,0,0,2,28,54,15,0,0,0,184,0,0,0,0,0,0,0,0,0
10,4179,נתניה,7400,3.3,9,0,601,376,2,374,10,3,0,0,0,0,0,13,0,0,0,0,0,0,0,6,32,164,3,0,0,0,50,0,0,0,0,0,0,0,1,92
